WAV,AA_sF1,AE_sF1,AH_sF1,AO_sF1,AR_sF1,AW_sF1,AX_sF1,AY_sF1,B_sF1,CH_sF1,D_sF1,DH_sF1,EH_sF1,EL_sF1,ER_sF1,EY_sF1,F_sF1,G_sF1,H_sF1,HH_sF1,IH_sF1,IY_sF1,JH_sF1,K_sF1,L_sF1,M_sF1,N_sF1,NG_sF1,OW_sF1,OY_sF1,P_sF1,R_sF1,S_sF1,SH_sF1,T_sF1,TH_sF1,UH_sF1,UW_sF1,V_sF1,W_sF1,Y_sF1,Z_sF1,ZH_sF1,AA_sF2,AE_sF2,AH_sF2,AO_sF2,AR_sF2,AW_sF2,AX_sF2,AY_sF2,B_sF2,CH_sF2,D_sF2,DH_sF2,EH_sF2,EL_sF2,ER_sF2,EY_sF2,F_sF2,G_sF2,H_sF2,HH_sF2,IH_sF2,IY_sF2,JH_sF2,K_sF2,L_sF2,M_sF2,N_sF2,NG_sF2,OW_sF2,OY_sF2,P_sF2,R_sF2,S_sF2,SH_sF2,T_sF2,TH_sF2,UH_sF2,UW_sF2,V_sF2,W_sF2,Y_sF2,Z_sF2,ZH_sF2,AA_sF3,AE_sF3,AH_sF3,AO_sF3,AR_sF3,AW_sF3,AX_sF3,AY_sF3,B_sF3,CH_sF3,D_sF3,DH_sF3,EH_sF3,EL_sF3,ER_sF3,EY_sF3,F_sF3,G_sF3,H_sF3,HH_sF3,IH_sF3,IY_sF3,JH_sF3,K_sF3,L_sF3,M_sF3,N_sF3,NG_sF3,OW_sF3,OY_sF3,P_sF3,R_sF3,S_sF3,SH_sF3,T_sF3,TH_sF3,UH_sF3,UW_sF3,V_sF3,W_sF3,Y_sF3,Z_sF3,ZH_sF3,AA_sF4,AE_sF4,AH_sF4,AO_sF4,AR_sF4,AW_sF4,AX_sF4,AY_sF4,B_sF4,CH_sF4,D_sF4,DH_sF4,EH_sF4,EL_sF4,ER_sF4,EY_sF4,F_sF4,G_sF4,H_sF4,HH_sF4,IH_sF4,IY_sF4,JH_sF4,K_sF4,L_sF4,M_sF4,N_sF4,NG_sF4,OW_sF4,OY_sF4,P_sF4,R_sF4,S_sF4,SH_sF4,T_sF4,TH_sF4,UH_sF4,UW_sF4,V_sF4,W_sF4,Y_sF4,Z_sF4,ZH_sF4,AA_sB1,AE_sB1,AH_sB1,AO_sB1,AR_sB1,AW_sB1,AX_sB1,AY_sB1,B_sB1,CH_sB1,D_sB1,DH_sB1,EH_sB1,EL_sB1,ER_sB1,EY_sB1,F_sB1,G_sB1,H_sB1,HH_sB1,IH_sB1,IY_sB1,JH_sB1,K_sB1,L_sB1,M_sB1,N_sB1,NG_sB1,OW_sB1,OY_sB1,P_sB1,R_sB1,S_sB1,SH_sB1,T_sB1,TH_sB1,UH_sB1,UW_sB1,V_sB1,W_sB1,Y_sB1,Z_sB1,ZH_sB1,AA_sB2,AE_sB2,AH_sB2,AO_sB2,AR_sB2,AW_sB2,AX_sB2,AY_sB2,B_sB2,CH_sB2,D_sB2,DH_sB2,EH_sB2,EL_sB2,ER_sB2,EY_sB2,F_sB2,G_sB2,H_sB2,HH_sB2,IH_sB2,IY_sB2,JH_sB2,K_sB2,L_sB2,M_sB2,N_sB2,NG_sB2,OW_sB2,OY_sB2,P_sB2,R_sB2,S_sB2,SH_sB2,T_sB2,TH_sB2,UH_sB2,UW_sB2,V_sB2,W_sB2,Y_sB2,Z_sB2,ZH_sB2,AA_sB3,AE_sB3,AH_sB3,AO_sB3,AR_sB3,AW_sB3,AX_sB3,AY_sB3,B_sB3,CH_sB3,D_sB3,DH_sB3,EH_sB3,EL_sB3,ER_sB3,EY_sB3,F_sB3,G_sB3,H_sB3,HH_sB3,IH_sB3,IY_sB3,JH_sB3,K_sB3,L_sB3,M_sB3,N_sB3,NG_sB3,OW_sB3,OY_sB3,P_sB3,R_sB3,S_sB3,SH_sB3,T_sB3,TH_sB3,UH_sB3,UW_sB3,V_sB3,W_sB3,Y_sB3,Z_sB3,ZH_sB3,AA_sB4,AE_sB4,AH_sB4,AO_sB4,AR_sB4,AW_sB4,AX_sB4,AY_sB4,B_sB4,CH_sB4,D_sB4,DH_sB4,EH_sB4,EL_sB4,ER_sB4,EY_sB4,F_sB4,G_sB4,H_sB4,HH_sB4,IH_sB4,IY_sB4,JH_sB4,K_sB4,L_sB4,M_sB4,N_sB4,NG_sB4,OW_sB4,OY_sB4,P_sB4,R_sB4,S_sB4,SH_sB4,T_sB4,TH_sB4,UH_sB4,UW_sB4,V_sB4,W_sB4,Y_sB4,Z_sB4,ZH_sB4
stillprocessing_ignorethefact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8646531873384835,16.27294666772959,7.392824252665929,,,,,,,,8.590701814204834,,,,,20.852658072737967,44.00662437524031,,14.665232483275487,7.474905405405408,,,24.801689247513604,,,10.745533727492608,35.59370204324539,,,19.24824493217497,13.98756554455445,,,18.534862738715287,,,,,,,13.753279508034119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stillprocessing_rightmoment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.91484165786429,16.010631361090812,,,,,8.363216592648188,,,,20.33453674385634,,,,,,25.843170611439856,,,8.591157809189864,25.184937084893132,,15.971666852678569,,9.911699093204774,46.182175490779294,48.54601268742792,9.950737868836388,,,9.43702394286178,23.50648102423412,,12.164867915301478,23.711290961743643,,,,,,9.821603798392983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmgw_fourblocks2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.648744093888123,,59.414953125000004,19.67784235574063,,,,9.276552861105554,22.46197950413223,,,,,,,19.84520007842368,15.22522441360279,,,,31.330865820838145,,,14.143654372397384,9.152235202211408,,,,,,,17.504371136791182,27.3848561851211,,,,,,31.317330755502685,17.546814834721843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tmgw_togetherfriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.768848344671202,15.496496529843348,,,,,19.51366415714781,27.9010696049449,,103.70880864197531,18.659630815071136,9.174008264462806,,17.993294288129455,27.499301478433164,22.329855436288078,45.53417570165321,,,25.50056774881877,,,14.704814450597794,,21.20929498115453,17.540486265094277,32.62523229517953,,,,56.039249999999996,,,34.61647861111111,67.04910742187501,,,26.6846470938306,,,18.367993922164498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trixiekatya_perfectgift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.59076726686375,,,,,,,,,24.77453389830508,77.37227272727272,,17.55323380582229,,11.200329194039423,34.68044027777777,,,10.391771984830845,,,90.29102400000002,,,,,,,10.462372546625557,38.759505624999996,,,13.8949701265051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trixiekatya_underdog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.569717987960413,7.520038091715976,,,,15.081213048855904,,,16.877844636105856,36.38589777777778,,,33.71033236151602,9.772902798717144,19.218339687500006,26.586988850442143,,,48.026089506172845,31.638431335662446,,,,,27.25030148760331,,,,,12.260086221470841,,,246.01004000000003,,,34.78365449233017,,10.392621181016787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twobiguys_fascinating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.607465142857139,56.22875868055556,,,,,,,,,47.14570917678813,,,12.390578137597421,13.041024774894778,10.30866286566379,,,,12.059166637811634,21.75881548122208,,,,,11.751616639999995,51.51093218322427,5.185069206349215,,,,6.4290610619065,,50.57253076216714,,,27.40990593926364,35.861271049596304,19.80306342381081,29.1289193765117,17.77219387288524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twobiguys_readrecently,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.300451475207383,,,,,14.059547842666479,20.24523595807579,,17.24487491422409,22.702659322033906,19.63413801308745,,20.27494227335847,,,,,,37.80627959547888,7.531119295724037,,29.786559985760046,7.812339024390245,,14.874591186087994,,,,,3.925712581923486,18.06403844675125,,497.92825000000005,,17.698879190636777,,,22.311389850057665,,27.48177317925288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vcg_picnictable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.864800256629598,,,,,22.95972888888889,22.292286072530864,,,233.90055102040816,,,43.524051754907795,19.419638260869565,,,,,11.443058468791968,,,13.5169096257716,5.071588070402927,,13.609233987223702,,,,16.562837097505675,,34.185770710059174,,10.726547561311655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vcg_team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.389267319661263,,,,,,,26.328535651665693,,,,,,,,,,44.49248243801654,,,17.226829428487406,12.580417963836473,,63.790704444444444,,14.467581466239897,,62.29505078124999,,,,,,,11.837086703506285,33.80165120000001,,,,24.516752839372643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wwydm_chattybunch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.738447857592943,7.384661685346618,9.990520065398337,,,,,25.177304522165297,10.016139739871575,,,,,,,,,,,,15.384814451331495,,,30.84617585848075,,21.933108809993435,,,,,,,,73.79189756944443,,,,,13.144233653406495,,45.76930339083878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wwydm_threepeople,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.55171473913905,,10.964482176870746,,,,,5.59172601894023,,,,29.72781558596074,,,,,14.865937355371901,,,48.48859937565037,27.471795954788814,8.131138611131997,,114.86611111111112,8.023752311862244,25.524347943098817,6.343123341139738,,7.120331295742992,,10.658305760173889,14.29422734837278,20.65380825409273,,26.36084682213076,64.38463076923077,,13.097725682429841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atliberty_nottalking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.868461539586443,,,,,20.00933791737079,69.40284830458059,,55.0020088427528,,,,,,26.890155092592586,,,,,,14.031141284311008,38.10225391787345,,30.27215082719478,,,24.904373636363644,42.04862884348345,,,,,,,14.68424487192836,,,,,23.532043369474557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
benshapiro_datavpn_edited2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.805853965115457,11.649264801255226,,,39.89289127423821,,17.868553369305058,,,33.66217563547863,,,,,66.71421541950114,17.77201652981463,,73.08559682539682,,35.37784983138266,49.25129427573235,,,,18.427370164649876,54.39157925493062,,,23.763415100097653,70.40226769779893,,,45.80172235434007,67.84802320047591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bestfriends_somenoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.101881172839507,,,,88.85746514047867,21.91300053254438,,,131.18635827664397,,,,,32.75883640138408,,,,,,79.58695847750866,,14.059488494936746,57.10131526336025,13.222502529703988,15.766116885813151,,41.26883852410237,9.605686339002895,142.81328254847645,,11.181541380859306,,426.0984166666667,,,,90.62997710718,,,12.895805889355584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brunch_badconfusing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.373059956779309,,,,,70.39244903581267,,47.12394444444444,,43.42740859504131,,57.836608566329566,,,,18.572535425054387,,,,16.336836195005947,,,32.927139400737055,21.573751646174465,,22.961440057137033,23.218101166552295,,,,,,,68.69658163265308,,,26.023501622498642,,,53.664394612476364,40.0838942174515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brunch_nervous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.16177160493828,,,21.25147225208277,37.72366455078126,158.5805740740741,,,,,,39.01670323348541,14.789022437283736,,,,,,75.07282688093497,,,,33.77847562358278,61.81715909090909,22.778318330722115,,,,,,37.898940686371745,,30.60351524360357,,,19.916582416765756,32.89696867212532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candace_catchesher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.471474370779625,63.768295271049574,,,,44.00131719896847,,117.2933312,29.001374142661184,57.192679528061205,,,,7.587107333555087,,,,,74.87867923553716,59.641480029585814,52.71857672668639,,26.396274965300602,,66.44683471074381,112.90754209183675,,,,,,43.19220325484764,,,,,,,,,47.849068411659744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candace_hugebusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.42790655037379,50.10968503090567,,53.10076646493414,,,,,,,,,,,28.53090547933675,24.110205651072906,,45.95722861111111,,,,31.602221953870306,,,,,,17.89540231182243,,92.10920674740488,,,28.788423268447254,,,,56.159786666666655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candace_reallyinteresting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.34242653182629,18.847919644287774,,,,,,,,,,,,,11.421268615722651,28.270387936507934,,555.54884,47.624399437716264,38.245325332275335,46.00113865932048,26.14150042866941,,,,39.34283562901746,32.97798063016529,,21.530181332145236,51.256898335315086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candace_thekids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.6403403944485,47.79606061394381,,,,,,,31.13706786619974,55.73810518518519,,,,,,,,54.79312110726644,16.287381366459627,23.347372830572674,,37.0447569926602,71.82013682331946,,77.7385258774539,,,,,,,,,,,,,,,16.061446655132645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cj_excited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.533363086674584,20.10011322158302,,,14.795524794721938,,13.37490928028016,41.748098898145635,,36.1604005157707,28.96227311466943,26.650773511342155,,15.071528099173557,,,,,,27.072925371331966,,,39.82824187046492,,33.76173155416012,,,,,38.25285265306122,,7.487260286386506,,49.17749327181853,,,31.496171943927052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codeswitch_lesslikely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6518588629782,13.151028051646776,,21.218413956337717,31.47246029568663,25.397966155344527,,,,,24.243001298595903,,,,8.668547848778562,,,,50.38590196078432,22.701621540459367,,28.171250332085496,7.2796772065795405,39.9500526720492,,,,,,14.93387174407086,25.220697021345664,,24.891949751704413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codeswitch_needhelp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.72898245614036,,,,,,,,,21.97941892984542,,51.266665712799195,,,,,,,21.51940334259075,59.45644213763935,20.472066574708894,,,21.22014064516129,,24.179188930801242,,,,26.604955494559363,,,14.730417962042994,,,,91.43036212278878,,,37.299263069654025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
codeswitch_remind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.758898033836314,,,,46.643240333135054,22.523062290827145,,,45.70099154171472,,,,,,,,,,,,57.961304752066106,42.174912070759646,,21.182179125071023,60.71044973230217,,,,,29.324470938305893,10.310859544904421,,,,,43.65052674897119,,,27.763307892544773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
